hsa-miR-453	-5.728380e-01	 0.0549093695	 0.4083769018	-1.643962e-02	-4.620903e-01
hsa-miR-453	-1.029400e-01	 0.4207754981	-0.0677562375	 7.541177e-02	-2.696759e-01
hsa-miR-453	 6.623273e-01	-0.4986140200	-0.1463687281	-4.618342e-01	-2.309191e-01
hsa-miR-453	 2.479377e-03	 0.0094592731	 0.0731796105	-2.052118e-02	-1.546580e-02
hsa-miR-453	 2.655945e-01	 0.2890620161	-0.1217515477	 1.903801e-01	-2.073784e-01
hsa-miR-453	 5.100385e-02	 0.2385735199	 0.3914341459	-5.046824e-01	 2.341264e-02
hsa-miR-453	-1.071136e-01	 0.1417846523	 0.3475483091	-6.591469e-01	 5.188840e-01
hsa-miR-453	-4.737993e-01	 0.5435568565	-0.3113775409	-9.971329e-02	 4.443909e-01
hsa-miR-453	 8.335509e-02	 0.4701550602	-0.3762913506	-5.892038e-02	 2.137016e-01
hsa-miR-453	 1.764100e-01	 0.2584725137	-0.5993278553	 1.320010e-01	 6.581205e-01
hsa-miR-453	 8.183846e-02	 0.1710024103	 0.0455624750	-9.588228e-02	 2.051774e-01
hsa-miR-453	 5.358414e-01	-0.1239857651	 0.0047843556	 6.323411e-02	 4.591293e-01
hsa-miR-453	-2.636130e-02	-0.1510682877	 0.3580488670	-4.763438e-01	 1.740829e-01
hsa-miR-453	-5.777071e-01	-0.0292100246	 0.4052464307	-2.437802e-01	-3.447715e-01
hsa-miR-453	 9.421136e-02	 0.2034387857	-0.0538214342	 5.262684e-01	-3.087662e-01
hsa-miR-453	 6.140650e-01	 0.2750999917	-0.7159271456	 8.673264e-02	 9.228802e-02
hsa-miR-453	 1.890449e-01	 0.2269533206	 0.1039820646	-3.977558e-01	 6.849745e-02
hsa-miR-453	-4.361282e-01	 0.0042680733	 0.2747572205	-3.718039e-01	 7.870859e-02
hsa-miR-453	 5.163112e-01	-0.4312228249	 0.7455170395	-7.975528e-01	 5.071267e-01
hsa-miR-453	 3.310288e-01	 0.0501133527	-0.2612594078	-3.073690e-01	 2.150011e-01
hsa-miR-453	 2.825296e-01	 0.2382305202	-0.6147261695	-8.291514e-02	-1.619609e-01
hsa-miR-453	 9.058438e-02	 0.0467296426	-0.0583844001	-2.008848e-02	 5.377512e-01
hsa-miR-453	-2.931627e-01	 0.0380236881	 0.2352154995	 1.038566e-01	-1.377437e-01
hsa-miR-453	 1.349499e-01	-0.0714051111	-0.1231467171	 1.398942e-01	 4.265640e-03
hsa-miR-453	-2.369957e-01	 0.0684141881	 0.1911983319	-4.932316e-01	 3.859963e-01
hsa-miR-453	-1.149883e-01	 0.1028909893	 0.3957590993	 8.530441e-04	 6.083838e-03
hsa-miR-453	 3.516279e-01	 0.0692151978	-0.4835314687	 5.048717e-01	-5.958591e-01
hsa-miR-453	 3.158752e-02	-0.0099120146	 0.0349244456	-4.081442e-02	-2.969783e-02
hsa-miR-453	 8.379631e-02	-0.0045463388	-0.3175540693	-1.591396e-02	-1.910415e-01
hsa-miR-453	 5.645972e-01	-0.0961364077	-0.5104927650	 5.431864e-01	 1.599118e-01
hsa-miR-453	-5.799924e-01	 0.5770309996	-0.2256166527	 5.394262e-04	-5.017934e-01
hsa-miR-453	-8.484571e-02	-0.1479698747	 0.4668516009	-6.144933e-03	-3.047328e-02
hsa-miR-453	-4.291268e-01	 0.4531196909	-0.3547949886	 9.641832e-01	-7.889308e-01
hsa-miR-453	-1.319288e-01	-0.0136691426	-0.1084434088	 5.552918e-01	-3.793431e-01
hsa-miR-453	-2.687959e-01	 0.2094115483	 0.4137118846	-1.788150e-01	 4.105401e-01
hsa-miR-453	-4.791195e-01	 0.6484534316	-0.8318675567	 3.114497e-01	-1.680502e-01
hsa-miR-453	 4.925775e-02	-0.2283496051	 0.0722192542	-3.525337e-01	 2.642984e-01
hsa-miR-453	-4.065990e-02	 0.0272143680	 0.1715864574	-3.091809e-02	 1.652154e-02
hsa-miR-453	 1.200391e-01	 0.0755802182	 0.0302353177	 1.649569e-01	 8.428578e-02
hsa-miR-453	-4.892793e-01	 0.0468610573	-0.3670868647	-2.815846e-01	 6.740295e-01
hsa-miR-453	 1.644264e-01	-0.1621121296	 0.5048695249	-2.275843e-01	-1.504590e-01
hsa-miR-32	-4.867476e-01	 0.2117479915	-0.4568641883	-3.456790e-02	 7.199066e-01
hsa-miR-453	-1.120079e-02	-0.0117715616	 0.1052892181	-1.838945e-01	 6.398066e-02
hsa-miR-453	-7.063991e-02	-0.2559069058	 0.1315132180	-4.951125e-02	 9.927069e-03
hsa-miR-453	 5.128299e-02	 0.0122532153	-0.0515806325	 4.978267e-03	 3.678891e-02
hsa-miR-323-3p	-6.738288e-01	 0.5774404399	 0.0402666569	-1.313736e-01	 2.796799e-01
hsa-miR-453	 3.783759e-01	-0.6748754431	 0.6346834545	-6.950413e-01	-1.775061e-02
hsa-miR-453	 4.563189e-02	-0.4656095571	 0.5041329591	-9.011509e-02	 5.959993e-01
hsa-miR-338-3p	 8.976121e-01	-0.4629875023	 0.2004801949	-1.884604e-02	-2.353398e-01
hsa-miR-33a	-5.512559e-02	 0.0634768075	 0.2833378152	-1.901454e-01	 2.549523e-01
hsa-miR-346	 1.439456e-01	-0.3376906740	 0.5546008706	-5.693508e-01	 2.679803e-01
hsa-miR-34a	 6.320396e-03	-0.0019923302	 0.0118730620	 4.503318e-02	 2.387880e-02
hsa-miR-34b*	-4.249603e-01	-0.2655216158	-0.1125653152	 2.979252e-01	-3.195791e-01
hsa-miR-365	 4.162921e-01	-0.1731204612	 0.2907161039	-5.499112e-01	-1.465905e-01
hsa-miR-367	 8.997463e-02	 0.0128668057	 0.1660767155	 3.735696e-01	-2.738242e-01
hsa-miR-372	 5.652602e-02	 0.3835717852	-0.4273778719	-2.980775e-01	 3.922133e-01
hsa-miR-453	 4.128589e-02	 0.0868105565	 0.3011405385	-3.947016e-01	 3.774979e-01
hsa-miR-453	 3.310799e-02	-0.0471251067	-0.0901175043	 1.726555e-02	-1.358384e-02
hsa-miR-410	-5.432876e-01	 0.2853239803	 0.0635214497	-1.201389e-01	-2.971494e-01
hsa-miR-453	 1.756290e-02	 0.2109437581	-0.5222613524	 2.428737e-01	-3.970201e-02
hsa-miR-453	-1.869411e-01	 0.1996825187	 0.2462290429	-5.567415e-01	 5.093715e-01
hsa-miR-453	-4.344297e-01	 0.4873601407	-0.0123174134	 2.338489e-01	-1.109865e-01
hsa-miR-453	-3.279749e-01	 0.3815469615	-0.3111172646	-2.900014e-01	 5.061098e-01
hsa-miR-453	 2.812732e-01	-0.1939997718	 0.4955695528	-4.986104e-01	 2.440843e-02
hsa-miR-453	-6.945258e-01	 0.5078650686	-0.0348527463	-1.684256e-01	 2.818527e-01
hsa-miR-453	 3.853807e-01	 0.1809017899	-0.0836130206	 1.247973e-02	 3.289043e-01
hsa-miR-453	-9.057316e-02	 0.0745114848	 0.1186924010	-2.338407e-01	-3.300246e-02
hsa-miR-453	 3.746826e-01	 0.3265444763	-0.2289354303	-2.535304e-01	 2.893705e-01
hsa-miR-453	-2.808954e-01	-0.4777376745	 0.4010547026	 3.617815e-02	-5.713210e-01
hsa-miR-453	-3.288654e-01	-0.4231444943	-0.0404487202	-1.555768e-01	 3.651824e-01
hsa-miR-453	 2.156975e-01	-0.0029242497	 0.2938084670	-1.203523e-01	 8.438591e-02
hsa-miR-453	-1.009437e-03	 0.1312293687	-0.3011156133	 2.120767e-01	 4.618495e-02
hsa-miR-453	-2.664668e-01	 0.0293391730	 0.4139844005	-2.796338e-01	 8.716901e-02
hsa-miR-453	-3.288334e-02	 0.1366641977	-0.0853274494	 4.643053e-01	-3.973957e-01
hsa-miR-453	 2.501703e-01	 0.1356598758	-0.0328939374	-2.187854e-01	 1.767328e-01
hsa-miR-453	-3.076610e-01	 0.5402891678	-0.2409560205	-2.818836e-01	 3.623433e-01
hsa-miR-453	 2.659380e-02	 0.0343092338	 0.0441904353	-3.240625e-01	 4.958931e-01
hsa-miR-453	 8.295426e-02	 0.6555070141	-0.6903555227	 3.702667e-02	-5.445516e-01
hsa-miR-453	 9.177548e-02	-0.0607974095	-0.0019321428	 1.363261e-02	 9.424632e-03
hsa-miR-453	-9.390361e-01	 0.2129461441	 0.0536542905	-2.043071e-02	 1.334017e-01
hsa-miR-453	-5.199505e-01	 0.3435548784	-0.3312055482	 2.020639e-01	 6.999954e-02
hsa-miR-453	 2.949933e-01	 0.4925050402	-0.3907756211	-9.948950e-02	-1.026591e-01
hsa-miR-453	 8.470811e-01	-0.5047679100	-0.0708321909	-2.459726e-01	 2.590351e-01
hsa-miR-453	-7.661322e-01	 0.3597358505	-0.0612691825	 1.195374e-01	 3.445140e-02
hsa-miR-453	-9.566730e-02	 0.8569993072	-0.4329183821	 4.665375e-02	 1.758100e-03
hsa-miR-453	-2.419446e-01	-0.1270009470	 0.2811050265	-1.709905e-01	-2.227242e-03
hsa-miR-453	 6.240090e-03	-0.6088366443	 0.6386660022	 1.391437e-01	-6.624340e-01
hsa-miR-453	-1.268877e-01	-0.0161288687	 0.5803100901	-5.746907e-01	-6.114133e-01
hsa-miR-453	-2.141288e-01	 0.6080707603	-0.5211767532	 5.167143e-01	-4.292865e-02
hsa-miR-453	 1.396379e-02	-0.0139864831	 0.2024202544	-2.226302e-02	 3.013126e-02
hsa-miR-453	 5.989854e-01	-0.5999492458	 0.9235021996	-2.316507e-01	 5.006870e-01
hsa-miR-453	-6.961667e-02	 0.0915081710	-0.0401959975	-3.935752e-02	-1.030057e-02
hsa-miR-453	-3.652676e-01	 0.1882141005	 0.1028947948	 5.071576e-01	-1.451020e-01
hsa-miR-453	-4.862958e-01	 0.8522338916	-0.0225485010	 2.623571e-02	-4.267745e-02
hsa-miR-453	-7.319793e-01	 0.4574041345	-0.4232299364	 2.043929e-01	 1.107825e-01
hsa-miR-453	 1.326730e-01	-0.1879090337	-0.2285310400	 1.648392e-01	-3.693195e-01
hsa-miR-453	-8.425512e-01	 0.7575136422	 0.3381309304	-3.424905e-01	-1.440093e-01
hsa-miR-453	 1.636026e-02	-0.0372211038	 0.0344516218	 1.094849e-01	-1.543126e-01
hsa-miR-453	-3.137768e-01	-0.0542496748	 0.9149873576	-1.284051e-01	 2.823884e-01
hsa-miR-453	 2.396978e-01	 0.4185886928	-0.2768186776	-4.190136e-01	 2.867726e-01
hsa-miR-453	-7.357465e-01	 0.4011595649	 0.5700915898	-4.510930e-01	-2.666977e-02
hsa-miR-453	 3.305620e-02	 0.6023759636	-0.5153454744	-4.654968e-01	 5.100694e-01
hsa-miR-453	 1.921021e-01	-0.0486729466	 0.5562659021	-3.026041e-01	-2.838435e-01
hsa-miR-453	-2.253713e-02	 0.3878342243	-0.6514776229	-1.703648e-01	 2.778693e-01
hsa-miR-453	 2.372918e-02	 0.0009249563	 0.0258618346	-8.716496e-03	-5.934377e-03
hsa-miR-453	-4.716596e-01	 0.2619489858	-0.1870653542	 8.282426e-02	-4.589152e-02
hsa-miR-453	 2.225987e-01	 0.0019291567	 0.1453712716	 1.123786e-01	-3.851716e-01
hsa-miR-453	-2.918668e-01	 0.0899328581	-0.0165649035	 8.466880e-03	 1.822146e-01
hsa-miR-453	 6.826068e-02	 0.2789858643	 0.0867815879	 2.086400e-01	-4.066604e-01
hsa-miR-453	 1.343541e-01	 0.3685771669	-0.5469926268	 1.558128e-01	-9.083179e-03
hsa-miR-453	-2.266483e-01	 0.2629343405	 0.0090466427	-1.702771e-01	 4.244081e-02
hsa-miR-453	-5.061888e-01	 0.6472329768	-0.2953443804	-9.968709e-02	 4.120028e-02
hsa-miR-453	-8.380571e-01	 0.5848461011	 0.1866497466	-4.315750e-02	 1.366666e-02
hsa-miR-453	 1.810079e-01	-0.1391457913	 0.0628351042	 2.081817e-01	-3.502677e-01
hsa-miR-453	 1.777058e-01	-0.0565135263	 0.1340277583	-4.598157e-01	 2.261562e-01
hsa-miR-453	-5.088113e-01	 0.4905288842	-0.1915849356	 1.279636e-01	 3.824815e-01
hsa-miR-453	-2.302273e-01	 0.5036647789	 0.1346955466	-2.820147e-01	-6.801426e-02
hsa-miR-453	-7.255222e-01	 0.4987173652	-0.6549162079	 2.192982e-01	 1.050786e-01
hsa-miR-453	 3.212127e-01	 0.0472104013	 0.1483153919	-2.048454e-01	 4.112116e-01
hsa-miR-453	-7.247030e-01	 0.4012454822	 0.2929660454	-1.525767e-01	 1.658594e-02
hsa-miR-453	-7.316619e-02	 0.3527445750	-0.1832364283	-3.246627e-02	 6.556608e-01
hsa-miR-453	 2.731001e-01	-0.0718491886	-0.1185679695	-2.191282e-01	 5.664031e-02
hsa-miR-453	 1.461644e-01	 0.1498320407	-0.1171020352	-9.533516e-02	-9.774683e-03
hsa-miR-453	-4.109073e-01	-0.0320779267	 0.3128423303	-1.036090e-01	 1.409232e-01
hsa-miR-453	 8.945303e-02	-0.1032658274	-0.0308206359	 3.572422e-01	-2.835343e-01
hsa-miR-453	-6.044606e-02	 0.4836128320	-0.1688061961	-1.250130e-01	 3.015944e-02
hsa-miR-453	 5.401015e-01	-0.7243072822	 0.5628367764	 5.066947e-01	-2.764216e-03
hsa-miR-453	-4.130719e-02	 0.1049221176	-0.2859077882	 9.770617e-01	-6.549058e-02
hsa-miR-453	 7.782133e-03	 0.1584541094	 0.0268027119	 1.138884e-01	 3.735159e-01
hsa-miR-453	-9.747506e-03	 0.1101710420	-0.1217638209	 1.105306e-01	-5.314640e-01
hsa-miR-453	 2.843162e-01	 0.1082986560	-0.6285418251	 3.549216e-01	-2.888770e-01
hsa-miR-453	-7.805412e-01	 0.6542284949	 0.2465634526	-2.863130e-01	 5.468132e-01
hsa-miR-453	 1.966631e-01	 0.1425260915	-0.3931409059	 5.678115e-01	-5.290480e-01
hsa-miR-453	 1.549241e-01	-0.2667566789	 0.3003137010	 9.429198e-02	-3.005873e-01
hsa-miR-448	 1.322468e-01	 0.0792914487	 0.0550706088	-2.869433e-01	 7.381744e-02
hsa-miR-454	-9.050599e-01	 0.5663238771	-0.0010858505	 1.354918e-02	-3.187840e-01
hsa-miR-453	 3.497510e-01	-0.3018504163	 0.2281040932	-1.148376e-01	-1.086396e-01
hsa-miR-498	-5.651683e-02	-0.0068400877	 0.2592626391	 1.969561e-01	 9.611428e-02
hsa-miR-506	-4.817696e-01	 0.4604924707	 0.3649951392	-6.174246e-01	-1.643217e-01
hsa-miR-507	 1.212571e-01	 0.0483659731	-0.4930958146	 1.246077e-02	 4.846852e-02
hsa-miR-509-3p	-2.108881e-01	-0.2946506227	 0.0621517948	 8.551496e-02	 1.032960e-01
hsa-miR-511	-1.791982e-03	-0.0959828391	 0.0139217598	 1.161631e-01	 1.679429e-01
hsa-miR-453	 2.930763e-01	-0.5261255866	-0.1550292620	 3.269390e-01	-5.988970e-01
hsa-miR-453	-9.066059e-01	 0.6817246052	-0.1076353951	-6.697246e-02	-3.598782e-01
hsa-miR-515-5p	 2.520584e-01	 0.1677906726	 0.1765807704	-1.277416e-01	-5.244838e-02
hsa-miR-516b	-1.251686e-01	-0.0368081161	 0.2827707334	 3.330850e-02	 1.920660e-01
hsa-miR-519a	 6.651833e-02	 0.3589929083	-0.5144439112	-4.012528e-02	 3.591229e-01
hsa-miR-519b-3p	-2.629126e-02	 0.5115746171	-0.4092880856	 4.133491e-01	-3.063299e-01
hsa-miR-519c-3p	-2.279661e-01	-0.1941084304	 0.2363525430	-2.146819e-01	-4.287403e-01
hsa-miR-520a-3p	 4.326440e-01	-0.5176369385	-0.3035570741	 2.229598e-01	-1.310681e-01
hsa-miR-520b	 2.765806e-02	 0.0629642864	-0.3750532515	 5.512892e-01	-1.924644e-01
hsa-miR-520c-3p	-2.966330e-02	 0.1548809129	-0.2787970987	 1.489532e-01	 1.962912e-01
hsa-miR-520e	-1.721540e-01	-0.5520574770	 0.7198790707	-3.735073e-01	 1.570454e-01
hsa-miR-526b	-4.866691e-01	 0.2920625616	-0.0552260533	 6.437646e-03	-2.422480e-01
hsa-miR-453	-7.610737e-02	-0.5364107628	 0.2853319021	 2.950264e-01	 3.674707e-01
hsa-miR-548a-3p	 2.206615e-01	-0.0511120324	 0.3294870150	-2.380740e-01	 6.256402e-02
hsa-miR-453	-5.881288e-01	 0.5342668845	-0.4037363947	 2.281644e-01	-5.045615e-01
hsa-miR-453	 3.401166e-01	-0.1117356035	 0.2284134406	-1.613653e-02	-6.255520e-01
hsa-miR-453	-4.998424e-01	-0.3674978178	 0.3810031553	 2.565452e-01	-3.712091e-01
hsa-miR-453	-1.349823e-02	 0.0802381263	-0.6709008707	 5.023688e-01	-2.326951e-01
hsa-miR-453	 3.643764e-01	-0.0537220304	-0.1042005492	-1.497215e-04	-1.180334e-01
hsa-miR-554	 3.347714e-01	-0.6907632062	 0.4440313612	-1.797397e-01	 1.386779e-01
hsa-miR-559	-1.280039e-01	 0.4550809872	-0.3366742674	 2.190377e-01	-5.993401e-02
hsa-miR-561	 3.947714e-01	-0.1201391557	-0.1593523433	 2.440066e-02	-1.244829e-01
hsa-miR-564	 7.899711e-02	 0.2121434608	-0.2001725244	 3.316048e-01	-4.441739e-02
hsa-miR-569	-2.581059e-01	 0.0431031935	 0.0179557655	 5.334407e-02	 1.691047e-01
hsa-miR-570	-6.413125e-01	 0.7710552214	 0.0837655125	-4.930364e-01	 7.850656e-02
hsa-miR-575	 2.270256e-01	-0.4596736835	 0.3400961671	-1.022663e-01	 2.298556e-01
hsa-miR-576-5p	 8.684701e-01	-0.9092451256	 0.3283749890	-6.904621e-02	 2.948637e-01
hsa-miR-578	-4.156809e-01	 0.6678837939	-0.4221554215	 1.059132e-01	-3.505066e-01
hsa-miR-586	 1.012677e-01	-0.5182789623	 0.4405454338	 1.789096e-01	-2.421989e-01
hsa-miR-587	-1.029539e-01	-0.0455790005	 0.3101198414	-5.411695e-01	 2.595624e-01
hsa-miR-588	-1.007727e-01	 0.0640676153	 0.3727179294	-5.518551e-02	 8.841494e-02
hsa-miR-603	 1.243479e-01	-0.6143816212	 1.0759254481	-7.045470e-01	 4.590122e-01
hsa-miR-605	 2.797251e-01	 0.2199276963	-0.2814432616	 4.299318e-01	-7.075089e-01
hsa-miR-606	-1.077952e+00	 0.4147154422	 0.5942515388	-7.652532e-02	-6.700565e-01
